,longitude,latitude,size,year,class_letter,name
28438,-95.01570137,34.67430165,100.0,1995,D,
28439,-95.15589902,34.67430106,100.0,1992,D,
28440,-94.87560279,34.65980105,400.0,1993,E,
28441,-94.87560279,34.65980105,160.0,1994,D,
28442,-94.87560279,34.65980105,600.0,1995,E,
28443,-94.87560279,34.65980105,160.0,1996,D,
28444,-95.50620281,34.68880099,620.0,1992,E,
28445,-94.89309681,34.65980171,300.0,1996,E,
28446,-95.26100145,34.67430149,400.0,1996,E,
28447,-95.27850337,34.67430091,120.0,1993,D,
28448,-95.31349958,34.67430059,120.0,1993,D,
28449,-94.73549639,34.64530181,250.0,1993,D,
28450,-95.69889838,34.68880074,100.0,1996,D,
28451,-94.77050014,34.64530162,200.0,1993,D,
28452,-95.71639999,34.68880084,260.0,1992,D,
28453,-95.75140391,34.68880112,500.0,1995,E,
28454,-95.786499,34.68880109,320.0,1992,E,
28455,-95.13839725,34.65980095,540.0,1996,E,
28456,-95.80400088,34.6888009,425.0,1995,E,
28457,-95.15589897,34.6598011,300.0,1992,E,
28458,-95.83899684,34.68880027,220.0,1993,D,
28459,-94.89309682,34.64530233,180.0,1992,D,
28460,-95.52369707,34.67430092,160.0,1993,D,
28461,-94.91069784,34.64530204,200.0,1996,D,
28462,-95.5411987,34.6743017,180.0,1995,D,
28463,-95.57630161,34.67430087,200.0,1993,D,
28464,-94.96320327,34.64530223,240.0,1992,D,
28465,-95.80400101,34.67430116,800.0,1993,E,
28466,-95.82150278,34.67430145,110.0,1993,D,
28467,-95.48870102,34.65980159,1155.0,1996,F,
28468,-95.83899689,34.67430069,640.0,1995,E,
28469,-95.85649859,34.67430064,155.0,1993,D,
28470,-95.85649859,34.67430064,100.0,1995,D,
28471,-95.20839699,34.64530151,105.0,1996,D,
28472,-95.48870098,34.64530217,300.0,1993,E,
28473,-95.50620271,34.64530235,100.0,1992,D,
28474,-95.52369677,34.64530147,500.0,1995,E,
28475,-95.87400054,34.65980142,850.0,1996,E,
28476,-95.9091033,34.65980178,600.0,1995,E,
28477,-95.6813965,34.64530171,240.0,1994,D,
28478,-95.73390195,34.6453017,140.0,1992,D,
28479,-95.73390195,34.6453017,300.0,1995,E,
28480,-95.75140388,34.64530174,600.0,1996,E,
28481,-95.75140388,34.64530174,5120.0,1996,G,
28482,-95.41860184,34.6307979,250.0,1993,D,
28483,-95.82150277,34.64530164,120.0,1994,D,
28484,-95.19090261,34.61629899,260.0,1993,D,
28485,-95.89150242,34.64530147,2500.0,1993,F,
28486,-95.89150242,34.64530147,300.0,1996,E,
28487,-95.55870068,34.63079784,1000.0,1996,F,
28488,-95.59380351,34.63079832,800.0,1995,E,
28489,-95.64630123,34.63079802,325.0,1992,E,
28490,-95.03330237,34.60179892,300.0,1992,E,
28491,-95.6813963,34.63079861,400.0,1992,E,
28492,-95.69889836,34.63079868,300.0,1996,E,
28493,-95.69889836,34.63079868,110.0,1994,D,
28494,-95.69889836,34.63079868,280.0,1994,D,
28495,-95.69889836,34.63079868,100.0,1994,D,
28496,-95.71640024,34.63079801,320.0,1996,E,
28497,-94.80560306,34.58729893,315.0,1995,E,
28498,-95.75140395,34.63079786,641.0,1995,E,
28499,-95.76889796,34.63079805,400.0,1993,E,
28500,-95.76889796,34.63079805,160.0,1995,D,
28501,-95.52369688,34.61629914,120.0,1995,D,
28502,-95.89150254,34.63079829,800.0,1996,E,
28503,-95.55870048,34.61629846,700.0,1993,E,
28504,-95.9091035,34.63079799,700.0,1996,E,
28505,-95.9091035,34.63079799,480.0,1996,E,
28506,-95.59380323,34.61629912,300.0,1996,E,
28507,-95.61129778,34.61629814,1000.0,1996,F,
28508,-95.29599743,34.60179954,300.0,1995,E,
28509,-95.64630136,34.61629911,300.0,1994,E,
28510,-95.68139641,34.61629874,450.0,1995,E,
28511,-95.05079643,34.58729879,150.0,1994,D,
28512,-94.78800201,34.57280024,1200.0,1995,F,
28513,-95.82150253,34.61629892,400.0,1994,E,
28514,-95.19090287,34.58729919,295.0,1996,D,
28515,-95.68139634,34.6017987,240.0,1995,D,
28516,-95.36609661,34.58729907,230.0,1993,D,
28517,-95.73390201,34.60179949,140.0,1992,D,
28518,-95.75140374,34.60179865,380.0,1996,E,
28519,-94.8230974,34.55829947,600.0,1995,E,
28520,-94.84059904,34.55830006,125.0,1995,D,
28521,-94.85810079,34.55829993,120.0,1994,D,
28522,-95.59380353,34.58729914,500.0,1994,E,
28523,-95.61129762,34.58729945,150.0,1992,D,
28524,-95.64630114,34.58729965,400.0,1995,E,
28525,-94.75299836,34.54380057,250.0,1995,D,
28526,-95.71640013,34.58729957,120.0,1993,D,
28527,-95.71640013,34.58729957,100.0,1992,D,
28528,-95.71640013,34.58729957,160.0,1995,D,
28529,-94.78800189,34.5438004,350.0,1995,E,
28530,-94.91069803,34.54380043,120.0,1993,D,
28531,-94.92819984,34.54380082,120.0,1995,D,
28532,-94.70050032,34.52940009,320.0,1993,E,
28533,-94.70050032,34.52940009,120.0,1995,D,
28534,-95.29599755,34.5583003,450.0,1994,E,
28535,-95.29599755,34.5583003,380.0,1994,E,
28536,-95.29599755,34.5583003,300.0,1994,E,
28537,-94.75299832,34.52939966,100.0,1995,D,
28538,-94.77050001,34.52940004,220.0,1996,D,
28539,-95.71640033,34.5727994,600.0,1993,E,
28540,-94.84059917,34.52940001,190.0,1993,D,
28541,-94.84059917,34.52940001,125.0,1995,D,
28542,-95.48870102,34.55830005,110.0,1996,D,
28543,-95.94409927,34.57279952,100.0,1996,D,
28544,-94.70050047,34.51490038,160.0,1992,D,
28545,-94.70050047,34.51490038,300.0,1996,E,
28546,-95.03330232,34.52939969,180.0,1996,D,
28547,-95.48870097,34.54380064,200.0,1996,D,
28548,-95.87400054,34.55829993,500.0,1994,E,
28549,-95.82150252,34.54380062,160.0,1994,D,
28550,-95.96160139,34.54380056,500.0,1995,E,
28551,-95.96160139,34.54380056,200.0,1995,D,
28552,-95.97910321,34.54380062,450.0,1993,E,
28553,-95.6813964,34.52940006,350.0,1993,E,
28554,-95.21250139,34.499199,232.0,1994,D,
28555,-94.86319738,34.47019947,160.0,1996,D,
28556,-95.87400044,34.51489967,200.0,1994,D,
28557,-94.89820083,34.47019989,120.0,1996,D,
28558,-95.89150226,34.5149002,960.0,1995,E,
28559,-95.57930008,34.49919855,110.0,1996,D,
28560,-95.91110237,34.49919844,160.0,1994,D,
28561,-94.95059947,34.45570047,125.0,1996,D,
28562,-95.94599926,34.49919896,100.0,1996,D,
28563,-95.9809035,34.49919913,200.0,1996,D,
28564,-95.00289929,34.45570012,100.0,1996,D,
28565,-95.9983978,34.49919923,400.0,1996,E,
28566,-95.87609877,34.4846994,100.0,1994,D,
28567,-96.05079637,34.48469904,240.0,1993,D,
28568,-95.77140055,34.4701993,800.0,1995,E,
28569,-95.77140055,34.4701993,200.0,1995,D,
28570,-95.89360059,34.47019929,550.0,1993,E,
28571,-95.89360059,34.47019929,650.0,1996,E,
28572,-95.91110234,34.47020011,280.0,1993,D,
28573,-95.96350108,34.47019958,115.0,1993,D,
28574,-95.99839772,34.47019945,300.0,1996,E,
28575,-96.01589962,34.47019927,420.0,1993,E,
28576,-94.5314026,34.39770134,180.0,1996,D,
28577,-95.49189762,34.44119977,700.0,1993,E,
28578,-95.87609849,34.45570039,100.0,1996,D,
28579,-95.92849717,34.4412005,120.0,1995,D,
28580,-95.96350101,34.44119996,160.0,1994,D,
28581,-95.96350101,34.44119996,150.0,1996,D,
28582,-95.99839794,34.44120017,200.0,1994,D,
28583,-95.99839794,34.44120017,160.0,1994,D,
28584,-95.99839794,34.44120017,200.0,1995,D,
28585,-96.01589979,34.44120014,100.0,1994,D,
28586,-96.01589979,34.44120014,100.0,1996,D,
28587,-96.01589979,34.44120014,150.0,1995,D,
28588,-95.45700082,34.41220077,200.0,1993,D,
28589,-95.89360035,34.4267003,1500.0,1996,F,
28590,-95.96350103,34.42670047,250.0,1993,D,
28591,-95.99839794,34.42670084,700.0,1993,E,
28592,-96.03330219,34.42670087,200.0,1993,D,
28593,-95.94599912,34.41220072,300.0,1996,E,
28594,-95.99839777,34.41220134,160.0,1995,D,
28595,-96.0333024,34.41220041,270.0,1993,D,
28596,-95.50939943,34.38320181,200.0,1996,D,
28597,-95.50939943,34.38320181,800.0,1996,E,
28598,-94.61869801,34.33959943,300.0,1994,E,
28599,-95.98090379,34.39770103,140.0,1992,D,
28600,-95.98090379,34.39770103,100.0,1993,D,
28601,-95.64910142,34.38320154,120.0,1996,D,
28602,-94.56629942,34.32510039,160.0,1993,D,
28603,-95.50939943,34.36859886,100.0,1993,D,
28604,-95.50939943,34.36859886,250.0,1996,D,
28605,-95.96350105,34.38320214,120.0,1993,D,
28606,-95.96350105,34.38320214,2505.0,1996,F,
28607,-95.98090381,34.38320113,500.0,1995,E,
28608,-95.99839796,34.38320187,320.0,1996,E,
28609,-95.99839796,34.38320187,100.0,1995,D,
28610,-95.82379923,34.36859873,500.0,1993,E,
28611,-95.98090346,34.36859937,100.0,1992,D,
28612,-95.31729896,34.33959988,120.0,1993,D,
28613,-95.3522033,34.33960004,126.0,1993,D,
28614,-94.5314027,34.29610102,240.0,1996,D,
28615,-95.4570006,34.33959929,200.0,1996,D,
28616,-95.80629739,34.35409935,160.0,1993,D,
28617,-95.80629739,34.35409935,200.0,1993,D,
28618,-95.91110234,34.35409968,1130.0,1992,F,
28619,-95.91110234,34.35409968,350.0,1993,E,
28620,-95.92849719,34.35409955,530.0,1992,E,
28621,-95.92849719,34.35409955,400.0,1996,E,
28622,-95.96350114,34.35409887,1125.0,1992,F,
28623,-95.99839797,34.35409892,250.0,1992,D,
28624,-95.80629729,34.33959925,600.0,1993,E,
28625,-95.80629729,34.33959925,1600.0,1993,F,
28626,-95.80629729,34.33959925,700.0,1992,E,
28627,-95.8237991,34.33959998,1050.0,1992,F,
28628,-95.94599925,34.33960015,140.0,1992,D,
28629,-95.71900183,34.32509948,160.0,1996,D,
28630,-95.78880321,34.3251,120.0,1996,D,
28631,-95.82379898,34.3250998,250.0,1993,D,
28632,-95.82379898,34.3250998,1600.0,1993,F,
28633,-95.82379898,34.3250998,790.0,1993,E,
28634,-95.91110218,34.32510031,1950.0,1992,F,
28635,-95.92849738,34.32510036,690.0,1995,E,
28636,-95.92849738,34.32510036,2200.0,1995,F,
28637,-95.5967027,34.31060011,800.0,1996,E,
28638,-95.3172989,34.2961001,150.0,1996,D,
28639,-95.84120188,34.3106001,150.0,1992,D,
28640,-95.54429626,34.29610043,550.0,1993,E,
28641,-95.75389876,34.29610063,100.0,1993,D,
28642,-95.80629718,34.29610021,200.0,1993,D,
28643,-95.94599906,34.29610084,140.0,1992,D,
28644,-95.7714004,34.23799853,160.0,1994,D,
28645,-94.82830063,34.18000042,130.0,1993,D,
28646,-95.43949899,34.2089993,140.0,1994,D,
28647,-94.84580225,34.1800006,160.0,1993,D,
28648,-95.4570006,34.20899938,100.0,1996,D,
28649,-94.8631972,34.18000029,200.0,1996,D,
28650,-95.33480071,34.19450001,240.0,1996,D,
28651,-94.86319737,34.16550106,160.0,1996,D,
28652,-94.88069898,34.16550099,110.0,1996,D,
28653,-95.54429623,34.19449997,240.0,1993,D,
28654,-95.73639681,34.19449958,320.0,1993,E,
28655,-95.75389875,34.19449961,120.0,1993,D,
28656,-94.8860016,34.15169891,150.0,1995,D,
28657,-95.54429627,34.18000012,240.0,1996,D,
28658,-95.35220341,34.16550049,210.0,1993,D,
28659,-95.1126022,34.15169959,100.0,1996,D,
28660,-94.53739917,34.12239816,117.0,1992,D,
28661,-95.13009636,34.15169935,270.0,1993,D,
28662,-95.5269012,34.16550023,160.0,1993,D,
28663,-94.99060045,34.13710011,100.0,1996,D,
28664,-94.99060045,34.13710011,125.0,1996,D,
28665,-95.71900192,34.16550067,320.0,1995,E,
28666,-95.14749914,34.1371,280.0,1996,D,
28667,-94.62449645,34.10779958,100.0,1993,D,
28668,-95.40899649,34.13709976,480.0,1996,E,
28669,-95.00800326,34.10779974,317.0,1994,E,
28670,-94.64199826,34.07849886,150.0,1993,D,
28671,-94.67680354,34.07849937,160.0,1993,D,
28672,-94.69429792,34.07849882,100.0,1993,D,
28673,-94.69429792,34.07849882,152.0,1993,D,
28674,-94.67680355,34.06389949,150.0,1993,D,
28675,-94.93830098,34.04930132,100.0,1993,D,
28676,-94.85119641,34.02000099,160.0,1996,D,
28677,-94.74659712,33.81520118,460.0,1996,E,
28678,-94.3559404,40.47774616,160.0,1992,D,
28679,-91.6211064,40.20033557,100.0,1994,D,
28680,-92.7531952,40.26286015,120.0,1992,D,
28681,-93.14165788,39.94944299,150.0,1992,D,
28682,-94.13940947,39.9391549,100.0,1997,D,
28683,-94.25223089,39.94171242,600.0,1997,E,
28684,-91.18817076,39.55537327,140.0,1994,D,
28685,-93.03728126,39.66749835,125.0,1992,D,
28686,-91.86373166,39.4034435,120.0,1994,D,
28687,-92.14485775,39.42241095,100.0,1994,D,
28688,-91.01599646,39.32101305,1050.0,1992,F,
28689,-93.99436982,39.48831887,100.0,1995,D,
28690,-92.20169077,38.88229776,120.0,1992,D,
28691,-92.96721869,38.42268047,135.0,1995,D,
28692,-93.1533169,38.41458186,112.0,1995,D,
28693,-92.07642481,38.25393487,110.0,1994,D,
28694,-92.47790924,38.27657746,405.0,1995,E,
28695,-91.03859196,38.15816806,130.0,1995,D,
28696,-90.66854965,38.12185532,270.0,1997,D,
28697,-92.90178857,38.28935142,100.0,1997,D,
28698,-92.90178857,38.28935142,137.0,1997,D,
28699,-93.16003092,38.28399765,159.0,1995,D,
28700,-91.36223373,38.13612481,517.0,1992,E,
28701,-93.03267957,38.2504131,140.0,1994,D,
28702,-93.566106,38.28095169,174.0,1995,D,
28703,-93.07042226,38.23707147,110.0,1994,D,
28704,-93.05287054,38.22194456,100.0,1992,D,
28705,-92.88874943,38.20166596,365.0,1995,E,
28706,-93.05356039,38.20734811,100.0,1997,D,
28707,-93.1273341,38.20989139,280.0,1995,D,
28708,-93.568174,38.23732656,230.0,1992,D,
28709,-91.65887227,38.10239673,120.0,1997,D,
28710,-90.82128489,38.03245553,104.0,1994,D,
28711,-92.87114471,38.18650686,100.0,1992,D,
28712,-92.94421559,38.18934,103.0,1992,D,
28713,-93.03575441,38.19209655,290.0,1995,D,
28714,-92.46711519,38.15280565,250.0,1992,D,
28715,-92.74003927,38.15741749,2245.0,1993,F,
28716,-93.03398963,38.16674044,200.0,1997,D,
28717,-93.08783419,38.16831195,400.0,1994,E,
28718,-92.59662501,38.13242639,100.0,1993,D,
28719,-90.78444459,37.986598,150.0,1995,D,
28720,-90.65093472,37.97248521,135.0,1997,D,
28721,-93.3251031,38.14771087,207.0,1994,D,
28722,-93.05352424,38.12753209,170.0,1994,D,
28723,-92.91001071,38.10920498,100.0,1993,D,
28724,-93.23681249,38.10146657,283.0,1995,D,
28725,-93.36429889,38.10539905,498.0,1995,E,
28726,-91.58992027,37.97036264,150.0,1994,D,
28727,-93.21917107,38.08661631,160.0,1994,D,
28728,-92.96493584,38.0667346,375.0,1994,E,
28729,-92.80065833,38.04811282,111.0,1995,D,
28730,-92.80065833,38.04811282,128.0,1995,D,
28731,-92.89565489,38.05024088,110.0,1992,D,
28732,-93.09316749,38.05531523,203.0,1994,D,
28733,-92.25034209,37.99579007,180.0,1993,D,
28734,-92.52564908,38.01528861,180.0,1995,D,
28735,-93.2932115,38.0590604,150.0,1992,D,
28736,-93.2932115,38.0590604,597.0,1994,E,
28737,-93.86305602,38.09048699,143.0,1995,D,
28738,-93.4045168,38.06256958,113.0,1992,D,
28739,-92.21367311,37.98038222,100.0,1992,D,
28740,-93.1121675,38.04106744,135.0,1995,D,
28741,-92.25059365,37.98126748,110.0,1994,D,
28742,-92.67440988,38.00246912,287.0,1995,D,
28743,-92.12200776,37.94810789,300.0,1993,E,
28744,-92.98593243,38.00891707,128.0,1995,D,
28745,-92.15897258,37.94938748,100.0,1994,D,
28746,-93.02189624,38.00296728,177.0,1993,D,
28747,-93.75580593,38.04339163,100.0,1992,D,
28748,-93.77416659,38.04398411,175.0,1992,D,
28749,-93.33238728,38.01675817,225.0,1992,D,
28750,-93.51566946,38.02231138,160.0,1995,D,
28751,-93.58809136,38.01719921,240.0,1992,D,
28752,-93.84783057,38.03184954,153.0,1992,D,
28753,-92.98831407,37.96476333,130.0,1995,D,
28754,-92.69455713,37.94466068,100.0,1995,D,
28755,-92.73156447,37.94516982,133.0,1993,D,
28756,-91.81385858,37.87163275,168.0,1995,D,
28757,-93.70360893,37.99838615,140.0,1995,D,
28758,-92.64012138,37.92899073,173.0,1993,D,
28759,-92.64012138,37.92899073,145.0,1994,D,
28760,-92.6767863,37.92962881,279.0,1995,D,
28761,-92.98894443,37.95015778,251.0,1995,D,
28762,-92.69510549,37.93007875,153.0,1994,D,
28763,-92.73209891,37.9306554,300.0,1993,E,
28764,-92.76906306,37.93115778,182.0,1997,D,
28765,-92.56558976,37.91372837,227.0,1995,D,
28766,-90.42928002,37.73881812,125.0,1992,D,
28767,-92.88119526,37.93298687,110.0,1992,D,
28768,-92.88119526,37.93298687,120.0,1995,D,
28769,-92.3630541,37.89569552,160.0,1994,D,
28770,-90.21013727,37.70733851,110.0,1992,D,
28771,-92.54755616,37.89881124,155.0,1992,D,
28772,-91.38999705,37.81014535,130.0,1992,D,
28773,-92.64099871,37.89988584,147.0,1993,D,
28774,-93.06285071,37.92378742,123.0,1994,D,
28775,-92.78848033,37.90257354,300.0,1997,E,
28776,-92.80713199,37.90297458,150.0,1997,D,
28777,-92.80713199,37.90297458,118.0,1997,D,
28778,-92.65950151,37.88572049,267.0,1993,D,
28779,-92.77123011,37.8877328,131.0,1997,D,
28780,-92.78952215,37.88816553,155.0,1994,D,
28781,-92.95485188,37.89098114,170.0,1994,D,
28782,-93.79702985,37.94306959,230.0,1995,D,
28783,-92.41850173,37.85279879,113.0,1994,D,
28784,-92.79007894,37.87366893,260.0,1995,D,
28785,-92.79007894,37.87366893,120.0,1995,D,
28786,-92.79007894,37.87366893,143.0,1997,D,
28787,-92.84585533,37.87454824,256.0,1995,D,
28788,-92.9379289,37.87571456,185.0,1994,D,
28789,-92.99165317,37.87767268,175.0,1994,D,
28790,-93.81617667,37.92918474,280.0,1995,D,
28791,-92.71580434,37.85745836,200.0,1997,D,
28792,-92.71580434,37.85745836,100.0,1995,D,
28793,-92.79077342,37.85905577,320.0,1997,E,
28794,-92.79077342,37.85905577,137.0,1994,D,
28795,-92.95628008,37.86178169,127.0,1993,D,
28796,-93.79861383,37.91406453,240.0,1995,D,
28797,-92.79130045,37.84439211,235.0,1992,D,
28798,-92.79189431,37.8296206,120.0,1994,D,
28799,-92.2735368,37.79187691,180.0,1994,D,
28800,-92.31047615,37.79265549,150.0,1995,D,
28801,-92.88456991,37.8308137,140.0,1994,D,
28802,-92.88456991,37.8308137,120.0,1995,D,
28803,-92.88456991,37.8308137,120.0,1995,D,
28804,-92.93976464,37.83225185,169.0,1993,D,
28805,-93.08561531,37.83715971,150.0,1994,D,
28806,-92.82902306,37.81564474,150.0,1993,D,
28807,-93.21359273,37.83961991,222.0,1995,D,
28808,-91.44821244,37.70896952,115.0,1995,D,
28809,-92.94032447,37.81778394,150.0,1997,D,
28810,-92.81215264,37.80064797,298.0,1995,D,
28811,-92.90277885,37.80206675,160.0,1995,D,
28812,-92.90277885,37.80206675,327.0,1993,E,
28813,-92.84890614,37.78642624,150.0,1995,D,
28814,-93.71026697,37.83863836,150.0,1995,D,
28815,-92.66350585,37.76867877,290.0,1992,D,
28816,-92.97731266,37.78955143,200.0,1992,D,
28817,-92.73833116,37.76993201,290.0,1997,D,
28818,-92.75700012,37.77054238,111.0,1992,D,
28819,-92.75700012,37.77054238,119.0,1995,D,
28820,-92.86746619,37.77224836,152.0,1995,D,
28821,-91.74481581,37.68783714,279.0,1992,D,
28822,-92.97790366,37.77507418,120.0,1995,D,
28823,-93.82129901,37.82777216,160.0,1997,D,
28824,-92.53324206,37.73787805,100.0,1995,D,
28825,-92.8313367,37.7572583,120.0,1993,D,
28826,-92.8313367,37.7572583,121.0,1993,D,
28827,-92.34897308,37.72029846,180.0,1994,D,
28828,-92.79499572,37.74211015,450.0,1994,E,
28829,-92.79499572,37.74211015,172.0,1995,D,
28830,-92.8316331,37.74271112,120.0,1994,D,
28831,-91.83583335,37.6644812,210.0,1994,D,
28832,-92.79516937,37.72757849,190.0,1994,D,
28833,-93.71369026,37.78057639,200.0,1994,D,
28834,-93.03462471,37.73288473,130.0,1995,D,
28835,-92.58535126,37.69899606,100.0,1993,D,
28836,-92.6034319,37.69971622,137.0,1993,D,
28837,-93.91459831,37.77983696,140.0,1994,D,
28838,-92.80836465,37.70327612,597.0,1994,E,
28839,-92.96535253,37.70629281,130.0,1995,D,
28840,-92.45686749,37.67101729,175.0,1995,D,
28841,-92.47514972,37.67116341,175.0,1995,D,
28842,-93.00145927,37.70706867,172.0,1995,D,
28843,-92.38707164,37.65637345,150.0,1994,D,
28844,-90.87155322,37.5254405,126.0,1997,D,
28845,-93.61927855,37.72293049,160.0,1994,D,
28846,-93.61927855,37.72293049,790.0,1994,E,
28847,-93.34624359,37.69016525,220.0,1994,D,
28848,-94.15124977,37.7354107,200.0,1992,D,
28849,-92.84175238,37.65007461,280.0,1994,D,
28850,-92.96707762,37.65240707,260.0,1992,D,
28851,-93.69410328,37.68391007,110.0,1994,D,
28852,-90.72193496,37.45703969,280.0,1997,D,
28853,-93.56555708,37.6660673,125.0,1994,D,
28854,-93.75019475,37.65597721,130.0,1995,D,
28855,-93.91684949,37.65949519,200.0,1994,D,
28856,-92.77000562,37.57696311,160.0,1993,D,
28857,-94.5391156,37.64509433,160.0,1994,D,
28858,-94.26571275,37.62439793,100.0,1997,D,
28859,-91.0201076,37.39455327,159.0,1997,D,
28860,-93.73435521,37.58286848,100.0,1994,D,
28861,-90.78287047,37.36471051,113.0,1993,D,
28862,-92.67677725,37.50311508,132.0,1994,D,
28863,-91.07494676,37.3632144,319.0,1995,E,
28864,-91.03919005,37.35018487,209.0,1995,D,
28865,-92.64128307,37.47319304,498.0,1995,E,
28866,-92.60476041,37.45789351,130.0,1994,D,
28867,-92.58703918,37.4430392,120.0,1994,D,
28868,-92.64214835,37.44415138,135.0,1994,D,
28869,-94.37803789,37.53955409,260.0,1993,D,
28870,-92.58739671,37.41407469,105.0,1994,D,
28871,-93.88681077,37.48403126,375.0,1994,E,
28872,-90.78588157,37.24767008,106.0,1995,D,
28873,-90.89624754,37.24984984,128.0,1995,D,
28874,-92.64351824,37.38623356,352.0,1992,E,
28875,-92.68006149,37.38699338,105.0,1995,D,
28876,-93.30028165,37.42713384,100.0,1993,D,
28877,-92.80927106,37.37421612,150.0,1995,D,
28878,-92.71825786,37.34394135,225.0,1995,D,
28879,-91.22337342,37.2217992,209.0,1995,D,
28880,-93.21273514,37.32334012,100.0,1992,D,
28881,-94.32789457,37.37710413,160.0,1994,D,
28882,-90.89853796,37.1324012,145.0,1995,D,
28883,-93.36004325,37.2831603,177.0,1997,D,
28884,-91.91608142,37.17664756,220.0,1997,D,
28885,-92.99898101,37.2511763,110.0,1994,D,
28886,-91.31740403,37.11109675,389.0,1994,E,
28887,-91.26236962,37.09511099,707.0,1995,E,
28888,-91.62754987,37.11453889,118.0,1994,D,
28889,-91.29944154,37.06694409,159.0,1997,D,
28890,-89.97168289,36.94104975,122.0,1995,D,
28891,-91.20933235,37.04991908,107.0,1997,D,
28892,-91.51888013,37.05430541,223.0,1997,D,
28893,-90.97506568,37.00664513,130.0,1995,D,
28894,-90.88526202,36.99461444,110.0,1995,D,
28895,-92.78212449,37.11894324,150.0,1997,D,
28896,-92.60315814,37.10249279,135.0,1994,D,
28897,-91.80925027,37.02823352,261.0,1992,D,
28898,-92.44162967,37.07022282,147.0,1995,D,
28899,-91.48384303,36.99520296,115.0,1995,D,
28900,-91.46636942,36.96560962,132.0,1994,D,
28901,-91.82861203,36.97048725,104.0,1995,D,
28902,-90.94166448,36.88419586,130.0,1993,D,
28903,-92.57043271,36.97065483,532.0,1995,E,
28904,-92.35443615,36.92316776,160.0,1993,D,
28905,-92.87868132,36.94658056,158.0,1997,D,
28906,-92.53589324,36.89678437,168.0,1995,D,
28907,-91.90365947,36.84099738,102.0,1995,D,
28908,-91.40586732,36.75550233,120.0,1993,D,
28909,-92.51974841,36.83838037,508.0,1992,E,
28910,-92.03212633,36.80028213,148.0,1995,D,
28911,-92.55736935,36.79257883,155.0,1997,D,
28912,-93.22468342,36.83698147,250.0,1997,D,
28913,-93.31442831,36.83838731,120.0,1994,D,
28914,-92.44991941,36.75949754,275.0,1995,D,
28915,-93.78432662,36.84557724,120.0,1994,D,
28916,-91.46505048,36.66858603,133.0,1994,D,
28917,-93.7440673,36.81791377,133.0,1992,D,
28918,-93.7440673,36.81791377,120.0,1992,D,
28919,-93.78019096,36.80615058,128.0,1994,D,
28920,-92.4324103,36.71569155,260.0,1994,D,
28921,-93.72680904,36.79064356,230.0,1994,D,
28922,-93.72680904,36.79064356,257.0,1994,D,
28923,-93.79864522,36.79171997,102.0,1995,D,
28924,-93.79864522,36.79171997,100.0,1995,D,
28925,-92.97478762,36.73672861,150.0,1993,D,
28926,-93.79923909,36.77718453,120.0,1994,D,
28927,-92.46978679,36.67228422,253.0,1995,D,
28928,-93.71011382,36.74679113,355.0,1995,E,
28929,-93.38951077,36.72381995,160.0,1997,D,
28930,-93.55040638,36.72844706,120.0,1994,D,
28931,-93.71085179,36.73235473,110.0,1995,D,
28932,-93.72881578,36.73269448,480.0,1995,E,
28933,-93.46133827,36.71158293,150.0,1995,D,
28934,-93.12581468,36.64396008,100.0,1997,D,
28935,-94.06960471,36.69715578,260.0,1994,D,
28936,-94.1052331,36.6982391,176.0,1992,D,
28937,-91.73597615,36.52514657,160.0,1993,D,
28938,-94.35784349,36.67767877,595.0,1992,E,
28939,-92.48960081,36.55588052,721.0,1995,E,
28940,-94.1089201,36.61195888,125.0,1995,D,
28941,-94.1270605,36.61241097,150.0,1992,D,
28942,-94.25315817,36.61635013,273.0,1995,D,
28943,-94.5757164,36.61260899,300.0,1997,E,
28944,-93.68156296,36.54298327,113.0,1994,D,
28945,-94.32714838,36.5753473,200.0,1994,D,
28946,-94.3440633,36.56878929,112.0,1997,D,
28947,-91.39795307,46.08663237,100.0,1992,D,
28948,-89.88318269,44.71193885,187.0,1996,D,
28949,-90.99029641,44.73225695,553.0,1994,E,
28950,-88.94889135,44.07447161,123.0,1992,D,
28951,-90.11998411,43.9358114,161.0,1992,D,
28952,-88.60485649,46.78681282,148.0,1994,D,
28953,-87.43862216,46.38345725,154.9,1996,D,
28954,-87.85604747,46.26855817,103.4,1994,D,
28955,-84.55693965,44.87870689,484.4,1995,E,
28956,-84.61549167,44.8358755,250.0,1995,D,
28957,-85.36355064,44.75052375,148.0,1994,D,
28958,-84.52011321,44.5616796,129.0,1995,D,
28959,-84.81974051,44.59059955,200.0,1995,D,
28960,-85.42459835,44.6639537,105.0,1994,D,
28961,-85.31351369,43.35933477,100.0,1994,D,
28962,-86.14854294,43.46128995,151.5,1994,D,
28963,-85.94942477,43.37317843,107.0,1994,D,
28964,-85.30259726,43.08069447,150.0,1994,D,
28965,-85.24163478,42.66100736,119.6,1996,D,
28966,-83.75671037,44.12060523,253.0,1994,D,
28967,-83.91711661,44.09116867,289.0,1994,D,
28968,-83.87703796,44.07670969,202.0,1995,D,
28969,-84.28775792,42.51970418,142.0,1996,D,
28970,-123.65923,42.14906,210.0,2004,D,27558 REDWOOD HIGHWAY
28971,-83.0203,38.6789,100.0,1997,D,
28972,-83.0936,37.1856,100.0,1997,D,
28973,-83.7628,37.4147,100.0,1997,D,
28974,-82.8319,37.3228,250.0,1997,D,
